都道府県,年,月,日,日較差_hPa,最高気圧_hPa,最低気圧_hPa,平均気圧_hPa,観測時間数
山口県,2024,4,10,3.9999999999998863,1027.6,1023.6,1025.520833333333,24
山口県,2024,5,1,8.300000000000068,1014.7,1006.4,1009.3625,24
山口県,2024,5,2,4.199999999999932,1018.9,1014.7,1017.0500000000002,24
山口県,2024,5,3,3.2999999999999545,1020.0,1016.7,1018.8166666666668,24
山口県,2024,5,4,2.5,1020.2,1017.7,1019.1458333333334,24
山口県,2024,5,5,5.2000000000000455,1020.2,1015.0,1018.1166666666668,24
山口県,2024,5,6,4.899999999999977,1014.5,1009.6,1011.9125,24
山口県,2024,5,7,2.3999999999999773,1012.9,1010.5,1011.2916666666666,24
山口県,2024,5,8,4.5,1017.1,1012.6,1014.379166666667,24
山口県,2024,5,9,4.2999999999999545,1020.8,1016.5,1018.4166666666666,24
山口県,2024,5,10,2.2999999999999545,1021.9,1019.6,1020.9416666666668,24
山口県,2024,6,1,4.100000000000023,1012.0,1007.9,1009.85,24
山口県,2024,6,2,1.8999999999999773,1010.0,1008.1,1009.1541666666668,24
山口県,2024,6,3,3.3999999999999773,1012.3,1008.9,1010.2541666666668,24
山口県,2024,6,4,5.399999999999977,1017.3,1011.9,1014.1291666666666,24
山口県,2024,6,5,2.700000000000045,1019.5,1016.8,1018.2166666666668,24
山口県,2024,6,6,3.1000000000000227,1019.4,1016.3,1017.9375,24
山口県,2024,6,7,3.300000000000068,1016.7,1013.4,1015.1833333333334,24
山口県,2024,6,8,4.100000000000023,1014.9,1010.8,1012.8708333333332,24
山口県,2024,6,9,3.5,1010.3,1006.8,1008.3041666666668,24
山口県,2024,6,10,3.5,1011.1,1007.6,1009.3833333333332,24
山口県,2024,7,1,4.399999999999977,1008.6,1004.2,1005.7625000000002,24
山口県,2024,7,2,5.100000000000023,1013.6,1008.5,1010.6541666666666,24
山口県,2024,7,3,3.199999999999932,1014.8,1011.6,1013.1375,24
山口県,2024,7,4,3.7999999999999545,1012.9,1009.1,1010.9375,24
山口県,2024,7,5,3.5,1010.0,1006.5,1008.0208333333334,24
山口県,2024,7,6,2.5,1010.6,1008.1,1009.4541666666668,24
山口県,2024,7,7,2.3999999999999773,1010.3,1007.9,1009.3208333333332,24
山口県,2024,7,8,2.599999999999909,1009.3,1006.7,1008.0958333333334,24
山口県,2024,7,9,3.199999999999932,1009.3,1006.1,1008.0583333333334,24
山口県,2024,7,10,6.100000000000023,1008.1,1002.0,1004.7125,24
山口県,2024,8,1,3.5,1008.3,1004.8,1006.55,24
山口県,2024,8,2,2.8999999999999773,1007.6,1004.7,1006.2791666666666,24
山口県,2024,8,3,2.700000000000045,1008.7,1006.0,1007.5583333333336,24
山口県,2024,8,4,2.0,1008.8,1006.8,1008.0083333333336,24
山口県,2024,8,5,3.300000000000068,1008.6,1005.3,1007.25,24
山口県,2024,8,6,2.699999999999932,1007.9,1005.2,1006.6416666666668,24
山口県,2024,8,7,3.3999999999999773,1007.0,1003.6,1005.3208333333332,24
山口県,2024,8,8,3.199999999999932,1005.4,1002.2,1004.0958333333332,24
山口県,2024,8,9,2.2999999999999545,1004.5,1002.2,1003.4583333333331,24
山口県,2024,8,10,2.700000000000045,1004.0,1001.3,1002.8208333333332,24
山口県,2024,9,1,2.8999999999999773,1008.5,1005.6,1007.1750000000002,24
山口県,2024,9,2,2.699999999999932,1010.8,1008.1,1009.1958333333332,24
山口県,2024,9,3,3.5,1011.9,1008.4,1010.1833333333336,24
山口県,2024,9,4,3.199999999999932,1010.4,1007.2,1009.0916666666666,24
山口県,2024,9,5,3.0,1010.2,1007.2,1009.0125000000002,24
山口県,2024,9,6,3.699999999999932,1013.9,1010.2,1011.6583333333332,24
山口県,2024,9,7,2.8999999999999773,1015.3,1012.4,1014.1958333333332,24
山口県,2024,9,8,4.199999999999932,1015.4,1011.2,1013.4458333333336,24
山口県,2024,9,9,2.7999999999999545,1013.9,1011.1,1012.7541666666666,24
山口県,2024,9,10,3.300000000000068,1016.2,1012.9,1014.2791666666668,24
山口県,2024,10,1,4.099999999999909,1012.8,1008.7,1010.7166666666668,24
山口県,2024,10,2,5.7000000000000455,1015.7,1010.0,1013.3625,24
山口県,2024,10,3,2.700000000000045,1017.1,1014.4,1015.3791666666666,24
山口県,2024,10,4,5.199999999999932,1022.4,1017.2,1020.6875,24
山口県,2024,10,5,3.300000000000068,1021.7,1018.4,1020.275,24
山口県,2024,10,6,4.0,1019.6,1015.6,1017.5124999999998,24
山口県,2024,10,7,2.800000000000068,1015.6,1012.8,1014.1083333333336,24
山口県,2024,10,8,2.5,1014.0,1011.5,1012.6083333333332,24
山口県,2024,10,9,2.8999999999999773,1015.0,1012.1,1013.4083333333332,24
山口県,2024,10,10,3.200000000000045,1014.5,1011.3,1012.9833333333336,24
山口県,2024,11,1,10.100000000000025,1022.2,1012.1,1018.4333333333332,24
山口県,2024,11,2,13.5,1019.2,1005.7,1011.0375,24
山口県,2024,11,3,3.0,1022.4,1019.4,1020.8874999999998,24
山口県,2024,11,4,3.7999999999999545,1021.9,1018.1,1019.9833333333332,24
山口県,2024,11,5,4.2999999999999545,1018.8,1014.5,1016.9583333333336,24
山口県,2024,11,6,8.499999999999886,1025.6,1017.1,1020.9666666666666,24
山口県,2024,11,7,4.2999999999999545,1029.7,1025.4,1027.7458333333332,24
山口県,2024,11,8,4.2999999999999545,1030.3,1026.0,1028.1708333333336,24
山口県,2024,11,9,2.400000000000091,1026.7,1024.3,1025.6583333333335,24
山口県,2024,11,10,4.899999999999864,1024.6,1019.7,1021.8541666666669,24
山口県,2024,12,1,2.800000000000068,1019.1,1016.3,1017.7916666666666,24
山口県,2024,12,2,2.3999999999999773,1019.4,1017.0,1018.4541666666664,24
山口県,2024,12,3,2.1000000000000227,1020.0,1017.9,1019.0291666666668,24
山口県,2024,12,4,3.0,1020.8,1017.8,1019.3208333333332,24
山口県,2024,12,5,2.699999999999932,1017.9,1015.2,1016.7625000000002,24
山口県,2024,12,6,3.5,1020.5,1017.0,1018.5833333333336,24
山口県,2024,12,7,3.7000000000000455,1023.1,1019.4,1021.1416666666668,24
山口県,2024,12,8,4.100000000000023,1023.4,1019.3,1021.4291666666668,24
山口県,2024,12,9,3.3999999999999773,1025.0,1021.6,1022.9333333333334,24
山口県,2024,12,10,3.3999999999999773,1022.8,1019.4,1021.3250000000002,24
愛媛県,2024,1,1,5.500000000000114,1025.4,1019.9,1023.6583333333332,24
愛媛県,2024,1,2,5.300000000000068,1024.9,1019.6,1021.9458333333332,24
愛媛県,2024,1,3,6.199999999999932,1019.3,1013.1,1016.1875,24
愛媛県,2024,1,4,7.399999999999977,1024.0,1016.6,1020.9458333333332,24
愛媛県,2024,1,5,3.6000000000000227,1025.2,1021.6,1023.2041666666668,24
愛媛県,2024,1,6,4.2999999999999545,1021.0,1016.7,1018.8125,24
愛媛県,2024,1,7,4.400000000000091,1022.7,1018.3,1020.2125,24
愛媛県,2024,1,8,3.5,1026.5,1023.0,1024.5624999999998,24
愛媛県,2024,1,9,6.7000000000000455,1024.4,1017.7,1021.2666666666668,24
愛媛県,2024,1,10,6.100000000000023,1017.2,1011.1,1013.45,24
愛媛県,2024,2,1,2.6000000000000227,1021.6,1019.0,1020.125,24
愛媛県,2024,2,2,6.2000000000000455,1026.5,1020.3,1023.2583333333332,24
愛媛県,2024,2,3,5.7999999999999545,1028.0,1022.2,1025.4375000000002,24
愛媛県,2024,2,4,3.2999999999999545,1023.9,1020.6,1022.4874999999998,24
愛媛県,2024,2,5,9.5,1019.4,1009.9,1014.0291666666668,24
愛媛県,2024,2,6,3.5,1022.8,1019.3,1021.0749999999998,24
愛媛県,2024,2,7,3.899999999999977,1020.4,1016.5,1018.7375000000002,24
愛媛県,2024,2,8,3.5,1019.2,1015.7,1017.8416666666668,24
愛媛県,2024,2,9,2.599999999999909,1020.8,1018.2,1019.3499999999998,24
愛媛県,2024,2,10,4.099999999999909,1024.1,1020.0,1021.8166666666666,24
愛媛県,2024,3,1,6.600000000000023,1018.4,1011.8,1015.1208333333332,24
愛媛県,2024,3,2,3.300000000000068,1021.6,1018.3,1020.0583333333334,24
愛媛県,2024,3,3,3.1000000000000227,1022.9,1019.8,1021.6875,24
愛媛県,2024,3,4,4.099999999999909,1024.8,1020.7,1022.35,24
愛媛県,2024,3,5,16.5,1020.6,1004.1,1009.9833333333336,24
愛媛県,2024,3,6,8.300000000000068,1012.7,1004.4,1007.7541666666668,24
愛媛県,2024,3,7,3.3999999999999773,1016.4,1013.0,1014.2624999999998,24
愛媛県,2024,3,8,4.5,1016.4,1011.9,1013.9208333333336,24
愛媛県,2024,3,9,9.299999999999956,1025.5,1016.2,1020.2625000000004,24
愛媛県,2024,3,10,4.2999999999999545,1030.0,1025.7,1028.0624999999998,24
愛媛県,2024,4,1,8.600000000000023,1017.2,1008.6,1013.3583333333332,24
愛媛県,2024,4,2,4.5,1019.9,1015.4,1017.4208333333332,24
愛媛県,2024,4,3,14.399999999999975,1015.9,1001.5,1007.4875,24
愛媛県,2024,4,4,10.299999999999956,1016.4,1006.1,1011.2416666666668,24
愛媛県,2024,4,5,4.600000000000023,1019.9,1015.3,1017.275,24
愛媛県,2024,4,6,3.099999999999909,1020.3,1017.2,1018.6666666666664,24
愛媛県,2024,4,7,2.700000000000045,1018.1,1015.4,1017.125,24
愛媛県,2024,4,8,7.099999999999909,1016.3,1009.2,1013.8583333333336,24
愛媛県,2024,4,9,15.5,1023.1,1007.6,1015.0249999999996,24
愛媛県,2024,4,10,4.099999999999909,1026.6,1022.5,1024.9333333333332,24
愛媛県,2024,5,1,7.899999999999977,1012.8,1004.9,1006.9916666666668,24
愛媛県,2024,5,2,6.400000000000091,1019.2,1012.8,1016.1374999999998,24
愛媛県,2024,5,3,2.6000000000000227,1019.9,1017.3,1018.8333333333334,24
愛媛県,2024,5,4,3.1000000000000227,1021.5,1018.4,1019.7291666666669,24
愛媛県,2024,5,5,4.100000000000023,1021.5,1017.4,1019.6958333333336,24
愛媛県,2024,5,6,6.600000000000023,1016.7,1010.1,1013.4416666666668,24
愛媛県,2024,5,7,2.6000000000000227,1012.5,1009.9,1010.8916666666668,24
愛媛県,2024,5,8,2.7999999999999545,1014.0,1011.2,1012.3083333333334,24
愛媛県,2024,5,9,6.5,1020.6,1014.1,1017.3916666666664,24
愛媛県,2024,5,10,3.0,1023.0,1020.0,1021.495833333333,24
愛媛県,2024,6,1,4.2000000000000455,1011.7,1007.5,1009.8666666666668,24
愛媛県,2024,6,2,3.0,1009.5,1006.5,1008.2375000000002,24
愛媛県,2024,6,3,3.6000000000000227,1010.6,1007.0,1008.7999999999998,24
愛媛県,2024,6,4,5.2999999999999545,1016.0,1010.7,1012.5500000000002,24
愛媛県,2024,6,5,3.5,1019.7,1016.2,1017.95,24
愛媛県,2024,6,6,2.699999999999932,1019.9,1017.2,1018.2916666666664,24
愛媛県,2024,6,7,2.699999999999932,1016.9,1014.2,1015.4916666666668,24
愛媛県,2024,6,8,4.0,1014.9,1010.9,1013.2541666666668,24
愛媛県,2024,6,9,5.5,1010.8,1005.3,1007.6791666666664,24
愛媛県,2024,6,10,2.2999999999999545,1011.3,1009.0,1009.7541666666666,24
愛媛県,2024,7,1,3.0,1008.7,1005.7,1006.9625,24
愛媛県,2024,7,2,4.899999999999977,1014.1,1009.2,1011.1416666666668,24
愛媛県,2024,7,3,3.300000000000068,1016.1,1012.8,1014.1166666666664,24
愛媛県,2024,7,4,3.6000000000000227,1013.4,1009.8,1011.6041666666669,24
愛媛県,2024,7,5,3.0,1010.2,1007.2,1008.8791666666666,24
愛媛県,2024,7,6,2.400000000000091,1011.2,1008.8,1010.15,24
愛媛県,2024,7,7,2.200000000000045,1011.2,1009.0,1010.2875000000004,24
愛媛県,2024,7,8,2.800000000000068,1010.2,1007.4,1009.0333333333334,24
愛媛県,2024,7,9,2.3999999999999773,1010.0,1007.6,1009.0583333333334,24
愛媛県,2024,7,10,4.699999999999932,1008.8,1004.1,1006.1833333333332,24
愛媛県,2024,8,1,3.6000000000000227,1008.5,1004.9,1006.7333333333332,24
愛媛県,2024,8,2,3.099999999999909,1008.3,1005.2,1006.5875,24
愛媛県,2024,8,3,2.5,1009.2,1006.7,1007.9666666666668,24
愛媛県,2024,8,4,2.6000000000000227,1009.0,1006.4,1008.0666666666668,24
愛媛県,2024,8,5,2.7999999999999545,1008.5,1005.7,1007.3875,24
愛媛県,2024,8,6,2.5,1007.7,1005.2,1006.725,24
愛媛県,2024,8,7,3.599999999999909,1006.8,1003.2,1005.1375,24
愛媛県,2024,8,8,2.5,1005.0,1002.5,1004.0416666666669,24
愛媛県,2024,8,9,2.300000000000068,1004.2,1001.9,1003.2083333333334,24
愛媛県,2024,8,10,2.700000000000045,1003.5,1000.8,1002.3166666666668,24
愛媛県,2024,9,1,2.800000000000068,1008.7,1005.9,1007.0,24
愛媛県,2024,9,2,2.5,1010.9,1008.4,1009.4375000000005,24
愛媛県,2024,9,3,3.0,1011.3,1008.3,1009.9166666666664,24
愛媛県,2024,9,4,2.5,1010.0,1007.5,1009.0666666666666,24
愛媛県,2024,9,5,2.6000000000000227,1010.5,1007.9,1009.2833333333332,24
愛媛県,2024,9,6,4.100000000000023,1014.5,1010.4,1012.1124999999998,24
愛媛県,2024,9,7,2.2999999999999545,1015.5,1013.2,1014.5208333333336,24
愛媛県,2024,9,8,3.1000000000000227,1015.0,1011.9,1013.5666666666664,24
愛媛県,2024,9,9,1.8999999999999773,1013.8,1011.9,1012.8416666666668,24
愛媛県,2024,9,10,3.800000000000068,1016.7,1012.9,1014.4083333333334,24
愛媛県,2024,10,1,4.100000000000023,1012.9,1008.8,1010.8791666666666,24
愛媛県,2024,10,2,2.8999999999999773,1013.4,1010.5,1011.9,24
愛媛県,2024,10,3,4.600000000000023,1016.9,1012.3,1014.4500000000002,24
愛媛県,2024,10,4,3.800000000000068,1020.6,1016.8,1019.3083333333336,24
愛媛県,2024,10,5,1.8000000000000682,1020.6,1018.8,1019.6916666666664,24
愛媛県,2024,10,6,3.7999999999999545,1019.5,1015.7,1017.6208333333334,24
愛媛県,2024,10,7,3.7000000000000455,1015.7,1012.0,1013.4458333333332,24
愛媛県,2024,10,8,2.1000000000000227,1011.6,1009.5,1010.75,24
愛媛県,2024,10,9,2.7999999999999545,1012.5,1009.7,1011.2791666666668,24
愛媛県,2024,10,10,3.599999999999909,1013.8,1010.2,1011.8208333333332,24
愛媛県,2024,11,1,9.299999999999956,1021.8,1012.5,1017.8291666666668,24
愛媛県,2024,11,2,10.099999999999907,1015.3,1005.2,1009.4583333333331,24
愛媛県,2024,11,3,6.099999999999909,1021.8,1015.7,1018.9041666666664,24
愛媛県,2024,11,4,4.399999999999977,1022.1,1017.7,1019.7000000000002,24
愛媛県,2024,11,5,3.899999999999977,1018.4,1014.5,1016.5583333333332,24
愛媛県,2024,11,6,8.099999999999909,1024.3,1016.2,1019.4666666666668,24
愛媛県,2024,11,7,3.7000000000000455,1027.8,1024.1,1026.2333333333331,24
愛媛県,2024,11,8,3.399999999999864,1028.6,1025.2,1026.9333333333332,24
愛媛県,2024,11,9,2.1000000000001364,1026.2,1024.1,1025.15,24
愛媛県,2024,11,10,5.100000000000023,1024.2,1019.1,1021.5208333333334,24
愛媛県,2024,12,1,2.6000000000000227,1019.4,1016.8,1017.9791666666669,24
愛媛県,2024,12,2,2.200000000000045,1019.6,1017.4,1018.6541666666668,24
愛媛県,2024,12,3,2.400000000000091,1019.7,1017.3,1018.7375,24
愛媛県,2024,12,4,2.8999999999999773,1019.1,1016.2,1017.825,24
愛媛県,2024,12,5,2.3999999999999773,1017.6,1015.2,1016.4041666666666,24
愛媛県,2024,12,6,3.2999999999999545,1020.3,1017.0,1018.6125,24
愛媛県,2024,12,7,3.1000000000000227,1022.2,1019.1,1020.5541666666664,24
愛媛県,2024,12,8,4.2999999999999545,1022.3,1018.0,1020.3041666666664,24
愛媛県,2024,12,9,3.1000000000000227,1023.9,1020.8,1022.0916666666668,24
愛媛県,2024,12,10,3.0,1022.0,1019.0,1020.7458333333332,24
高知県,2024,1,1,7.699999999999932,1024.6,1016.9,1022.1,24
高知県,2024,1,2,5.2000000000000455,1024.5,1019.3,1021.4458333333332,24
高知県,2024,1,3,6.5,1018.6,1012.1,1014.7916666666664,24
高知県,2024,1,4,10.300000000000068,1022.7,1012.4,1018.3666666666668,24
高知県,2024,1,5,3.5,1023.9,1020.4,1022.0083333333332,24
高知県,2024,1,6,6.199999999999932,1020.9,1014.7,1017.2749999999996,24
高知県,2024,1,7,6.100000000000023,1020.5,1014.4,1016.8333333333336,24
高知県,2024,1,8,4.100000000000136,1024.9,1020.8,1023.1666666666666,24
高知県,2024,1,9,5.7999999999999545,1023.3,1017.5,1020.6333333333332,24
高知県,2024,1,10,7.100000000000023,1016.9,1009.8,1012.3375,24
高知県,2024,2,1,3.7000000000000455,1021.0,1017.3,1018.5916666666668,24
高知県,2024,2,2,5.400000000000091,1025.2,1019.8,1022.1583333333332,24
高知県,2024,2,3,4.900000000000091,1027.4,1022.5,1024.8625,24
高知県,2024,2,4,2.6000000000000227,1023.4,1020.8,1022.1999999999998,24
高知県,2024,2,5,13.0,1020.5,1007.5,1012.975,24
高知県,2024,2,6,4.699999999999932,1020.3,1015.6,1018.7374999999998,24
高知県,2024,2,7,4.199999999999932,1019.3,1015.1,1017.4291666666668,24
高知県,2024,2,8,2.2999999999999545,1017.9,1015.6,1016.7041666666664,24
高知県,2024,2,9,2.7999999999999545,1019.3,1016.5,1017.8,24
高知県,2024,2,10,4.899999999999977,1021.9,1017.0,1019.1291666666668,24
高知県,2024,3,1,9.0,1014.5,1005.5,1009.9875,24
高知県,2024,3,2,4.099999999999909,1019.3,1015.2,1017.3333333333331,24
高知県,2024,3,3,3.6000000000000227,1021.5,1017.9,1019.9375,24
高知県,2024,3,4,3.3999999999999773,1024.0,1020.6,1021.9833333333336,24
高知県,2024,3,5,18.600000000000023,1021.2,1002.6,1011.5,24
高知県,2024,3,6,8.700000000000045,1010.7,1002.0,1005.3166666666666,24
高知県,2024,3,7,3.800000000000068,1014.7,1010.9,1012.9916666666664,24
高知県,2024,3,8,7.0,1015.1,1008.1,1010.4874999999998,24
高知県,2024,3,9,8.799999999999955,1023.9,1015.1,1018.3708333333334,24
高知県,2024,3,10,4.399999999999864,1028.6,1024.2,1026.9916666666668,24
高知県,2024,4,1,10.600000000000025,1016.6,1006.0,1011.225,24
高知県,2024,4,2,3.7999999999999545,1020.0,1016.2,1018.1416666666668,24
高知県,2024,4,3,16.100000000000023,1016.5,1000.4,1008.7041666666664,24
高知県,2024,4,4,12.200000000000044,1015.7,1003.5,1009.575,24
高知県,2024,4,5,5.399999999999977,1020.0,1014.6,1017.025,24
高知県,2024,4,6,3.5,1021.0,1017.5,1019.0666666666666,24
高知県,2024,4,7,2.3999999999999773,1018.4,1016.0,1017.3375,24
高知県,2024,4,8,8.799999999999955,1016.8,1008.0,1014.0750000000002,24
高知県,2024,4,9,18.300000000000068,1021.6,1003.3,1011.5916666666666,24
高知県,2024,4,10,6.400000000000091,1027.7,1021.3,1024.8708333333334,24
高知県,2024,5,1,6.900000000000091,1010.7,1003.8,1005.8708333333334,24
高知県,2024,5,2,8.300000000000068,1019.1,1010.8,1015.5499999999996,24
高知県,2024,5,3,2.300000000000068,1020.6,1018.3,1019.4583333333331,24
高知県,2024,5,4,3.699999999999932,1022.8,1019.1,1020.7416666666668,24
高知県,2024,5,5,2.900000000000091,1023.2,1020.3,1021.9458333333332,24
高知県,2024,5,6,9.899999999999975,1019.6,1009.7,1015.9541666666664,24
高知県,2024,5,7,1.8000000000000682,1009.7,1007.9,1008.7208333333334,24
高知県,2024,5,8,3.0,1011.9,1008.9,1010.3166666666666,24
高知県,2024,5,9,8.299999999999955,1019.9,1011.6,1015.6541666666668,24
高知県,2024,5,10,4.0,1023.8,1019.8,1022.0708333333332,24
高知県,2024,6,1,2.7999999999999545,1010.8,1008.0,1009.2666666666664,24
高知県,2024,6,2,2.2999999999999545,1008.0,1005.7,1007.0583333333336,24
高知県,2024,6,3,2.7999999999999545,1009.5,1006.7,1007.7916666666666,24
高知県,2024,6,4,5.800000000000068,1015.1,1009.3,1011.6666666666664,24
高知県,2024,6,5,4.900000000000091,1020.2,1015.3,1017.8333333333334,24
高知県,2024,6,6,2.5,1019.9,1017.4,1018.75,24
高知県,2024,6,7,2.0,1017.2,1015.2,1016.0833333333334,24
高知県,2024,6,8,3.2999999999999545,1016.4,1013.1,1014.9791666666664,24
高知県,2024,6,9,4.899999999999977,1012.4,1007.5,1010.2041666666664,24
高知県,2024,6,10,3.1000000000000227,1010.7,1007.6,1009.2083333333334,24
高知県,2024,7,1,2.699999999999932,1007.9,1005.2,1006.3875,24
高知県,2024,7,2,6.899999999999977,1014.8,1007.9,1011.4916666666668,24
高知県,2024,7,3,2.800000000000068,1015.7,1012.9,1014.1750000000004,24
高知県,2024,7,4,3.5,1012.5,1009.0,1010.5833333333334,24
高知県,2024,7,5,2.8999999999999773,1009.3,1006.4,1008.1041666666666,24
高知県,2024,7,6,2.6000000000000227,1010.4,1007.8,1009.4958333333336,24
高知県,2024,7,7,2.2999999999999545,1011.0,1008.7,1009.8041666666664,24
高知県,2024,7,8,2.0,1009.6,1007.6,1008.7125,24
高知県,2024,7,9,3.0,1010.1,1007.1,1008.870833333333,24
高知県,2024,7,10,5.600000000000023,1009.1,1003.5,1006.4125,24
高知県,2024,8,1,2.2999999999999545,1007.4,1005.1,1006.1,24
高知県,2024,8,2,1.8000000000000682,1007.7,1005.9,1006.5958333333332,24
高知県,2024,8,3,2.200000000000045,1009.0,1006.8,1007.9583333333334,24
高知県,2024,8,4,2.0,1009.0,1007.0,1008.1333333333332,24
高知県,2024,8,5,2.3999999999999773,1008.5,1006.1,1007.495833333333,24
高知県,2024,8,6,2.200000000000045,1007.6,1005.4,1006.6083333333336,24
高知県,2024,8,7,2.7999999999999545,1006.3,1003.5,1004.895833333333,24
高知県,2024,8,8,1.6000000000000227,1004.5,1002.9,1003.6958333333332,24
高知県,2024,8,9,2.200000000000045,1003.5,1001.3,1002.5499999999998,24
高知県,2024,8,10,1.7000000000000457,1002.7,1001.0,1001.9416666666664,24
高知県,2024,9,1,4.0,1008.7,1004.7,1006.4083333333332,24
高知県,2024,9,2,1.7000000000000457,1010.2,1008.5,1009.3291666666668,24
高知県,2024,9,3,2.5,1010.9,1008.4,1009.6416666666668,24
高知県,2024,9,4,1.7000000000000457,1009.7,1008.0,1009.0,24
高知県,2024,9,5,2.200000000000045,1010.6,1008.4,1009.3875,24
高知県,2024,9,6,4.0,1014.0,1010.0,1012.0125000000002,24
高知県,2024,9,7,2.1000000000000227,1015.4,1013.3,1014.3458333333332,24
高知県,2024,9,8,2.3999999999999773,1014.5,1012.1,1013.4958333333334,24
高知県,2024,9,9,2.0,1014.5,1012.5,1013.2541666666666,24
高知県,2024,9,10,3.5,1017.7,1014.2,1015.775,24
高知県,2024,10,1,4.5,1012.2,1007.7,1009.9916666666668,24
高知県,2024,10,2,4.199999999999932,1013.9,1009.7,1011.5708333333332,24
高知県,2024,10,3,7.199999999999932,1017.3,1010.1,1013.8166666666666,24
高知県,2024,10,4,3.2999999999999545,1019.8,1016.5,1018.5041666666666,24
高知県,2024,10,5,2.2999999999999545,1020.5,1018.2,1019.3833333333332,24
高知県,2024,10,6,3.2999999999999545,1019.5,1016.2,1018.0208333333331,24
高知県,2024,10,7,5.2999999999999545,1015.9,1010.6,1012.8375,24
高知県,2024,10,8,2.8999999999999773,1011.3,1008.4,1009.8458333333332,24
高知県,2024,10,9,2.700000000000045,1011.2,1008.5,1009.9291666666668,24
高知県,2024,10,10,3.199999999999932,1012.8,1009.6,1011.0125000000002,24
高知県,2024,11,1,9.100000000000025,1022.5,1013.4,1018.7458333333334,24
高知県,2024,11,2,11.400000000000093,1013.7,1002.3,1009.0416666666666,24
高知県,2024,11,3,8.100000000000023,1021.5,1013.4,1017.9291666666664,24
高知県,2024,11,4,5.0,1021.8,1016.8,1019.4166666666666,24
高知県,2024,11,5,2.700000000000045,1016.5,1013.8,1015.2458333333332,24
高知県,2024,11,6,7.899999999999977,1021.8,1013.9,1017.0416666666664,24
高知県,2024,11,7,5.7000000000000455,1028.0,1022.3,1025.4583333333333,24
高知県,2024,11,8,3.200000000000045,1028.7,1025.5,1026.8750000000002,24
高知県,2024,11,9,1.900000000000091,1026.2,1024.3,1025.1791666666666,24
高知県,2024,11,10,5.7000000000000455,1024.0,1018.3,1021.2416666666664,24
高知県,2024,12,1,2.900000000000091,1018.2,1015.3,1016.9708333333332,24
高知県,2024,12,2,2.199999999999932,1019.3,1017.1,1018.254166666667,24
高知県,2024,12,3,3.400000000000091,1018.7,1015.3,1017.1458333333336,24
高知県,2024,12,4,2.6000000000000227,1015.9,1013.3,1014.7000000000002,24
高知県,2024,12,5,2.699999999999932,1015.4,1012.7,1014.0541666666668,24
高知県,2024,12,6,3.2999999999999545,1018.0,1014.7,1016.3375000000002,24
高知県,2024,12,7,3.3999999999999773,1019.5,1016.1,1018.1791666666668,24
高知県,2024,12,8,5.2999999999999545,1020.3,1015.0,1017.4166666666664,24
高知県,2024,12,9,3.200000000000045,1022.7,1019.5,1020.6916666666668,24
高知県,2024,12,10,3.1000000000000227,1020.6,1017.5,1019.2124999999996,24
佐賀県,2024,1,1,4.7999999999999545,1027.1,1022.3,1025.0375,24
佐賀県,2024,1,2,4.900000000000091,1024.4,1019.5,1022.1,24
佐賀県,2024,1,3,4.5,1019.5,1015.0,1017.5124999999998,24
佐賀県,2024,1,4,4.7999999999999545,1024.6,1019.8,1022.5333333333334,24
佐賀県,2024,1,5,4.900000000000091,1026.2,1021.3,1023.625,24
佐賀県,2024,1,6,3.5,1021.0,1017.5,1019.6583333333334,24
佐賀県,2024,1,7,4.699999999999932,1025.3,1020.6,1022.808333333333,24
佐賀県,2024,1,8,3.2999999999999545,1027.7,1024.4,1025.5375,24
佐賀県,2024,1,9,8.099999999999909,1024.8,1016.7,1021.3291666666664,24
佐賀県,2024,1,10,3.199999999999932,1016.3,1013.1,1014.8166666666668,24
佐賀県,2024,2,1,2.6000000000000227,1021.7,1019.1,1020.6208333333332,24
佐賀県,2024,2,2,6.0,1027.0,1021.0,1023.9208333333332,24
佐賀県,2024,2,3,5.600000000000023,1027.5,1021.9,1024.7875,24
佐賀県,2024,2,4,5.800000000000068,1023.7,1017.9,1021.6708333333336,24
佐賀県,2024,2,5,10.399999999999975,1020.6,1010.2,1014.35,24
佐賀県,2024,2,6,3.800000000000068,1024.9,1021.1,1022.1666666666664,24
佐賀県,2024,2,7,3.3999999999999773,1021.3,1017.9,1019.9208333333336,24
佐賀県,2024,2,8,2.8999999999999773,1019.9,1017.0,1018.7416666666668,24
佐賀県,2024,2,9,3.2999999999999545,1022.0,1018.7,1020.1958333333332,24
佐賀県,2024,2,10,3.099999999999909,1024.8,1021.7,1023.395833333333,24
佐賀県,2024,3,1,5.399999999999977,1020.8,1015.4,1018.0416666666664,24
佐賀県,2024,3,2,3.200000000000045,1023.7,1020.5,1021.8666666666668,24
佐賀県,2024,3,3,2.8999999999999773,1023.4,1020.5,1022.1291666666664,24
佐賀県,2024,3,4,6.300000000000068,1024.7,1018.4,1021.6750000000002,24
佐賀県,2024,3,5,13.599999999999907,1017.8,1004.2,1008.8250000000004,24
佐賀県,2024,3,6,9.5,1015.6,1006.1,1010.4166666666664,24
佐賀県,2024,3,7,4.2000000000000455,1018.0,1013.8,1015.5750000000004,24
佐賀県,2024,3,8,4.5,1018.7,1014.2,1016.1041666666664,24
佐賀県,2024,3,9,6.600000000000023,1025.7,1019.1,1022.0583333333332,24
